Document_Num,Dominant_Topic,Topic_%_Contrib,Topic_Keywords,Text,Is_Outlier,Dom_Topics_Num,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_0_Perc,Topic_1_Perc,Topic_2_Perc,Topic_3_Perc,Topic_4_Perc,Topic_5_Perc
297,4,0.91,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",according reuters migrant rights activist andy hall told reuters petitioned cbp concerns forced labour indications ioi operations workers hall confirmed cbp responded may letter saying reviewed petition found sufficient open investigation reuters seen letter cbp hall concerns relate payment deposits workers reimbursement workers recruitment fees need ethical low cost recruitment process foreign workers hall said subsequently another organization finnwatch published ioi entitled,False,1,0,0,0,0,1,0,0.05,0.0,0.01,0.01,0.91,0.02
298,0,0.33,"land, communities, rights, local, allegations, principle, village, process, growers, plantation",june 15th 2021 forest peoples programme pusaka tuk indonesia walhi published titled demanding accountability listing case studies human rights abuses involving 10 operating indonesia,False,2,1,0,1,0,0,0,0.33,0.02,0.29,0.04,0.13,0.18
299,0,0.35,"land, communities, rights, local, allegations, principle, village, process, growers, plantation",june 15th 2021 forest peoples programme pusaka tuk indonesia walhi published titled demanding accountability listing case studies human rights abuses involving 10 operating indonesia,False,2,1,0,1,0,0,0,0.35,0.02,0.27,0.04,0.12,0.19
300,1,0.92,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",mighty earth rapid response 34 november may 2021 total 58 hectares forest cleared tandan sawita papua concession,False,1,0,1,0,0,0,0,0.01,0.92,0.01,0.05,0.0,0.01
301,1,0.87,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",mighty earth rapid response 34 november may 2021 total 34 hectares forest cleared brahma binabakti concession,False,1,0,1,0,0,0,0,0.01,0.87,0.01,0.08,0.01,0.02
302,1,0.5,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",stakeholders gar internal monitoring detected indications ofongoing deforestation wpp concession april 2021,False,1,0,1,0,0,0,0,0.02,0.5,0.02,0.42,0.01,0.03
303,2,0.91,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",14 october 2021 gar received letter tempo regarding investigation tempo mongabay indonesia betahita auriga nusantara investigation found tasma puja batang cenaku mill plantations forest area received purchased processed sold processed fresh fruit bunches harvested protected forest bukit betabuh stated theground check conducted august 28th september 24th 2021 conflict plasma smallholders,False,1,0,0,1,0,0,0,0.02,0.01,0.91,0.01,0.01,0.03
304,2,0.89,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",14 october 2021 gar received regarding investigation tempo mongabay indonesia betahita auriga nusantara stated area 3 500 hectares plantations outside padasa enam utama iup area kampar suspected continuation plantation permit area overlaps convertible production forest hpk protected forest area based forest area map hl according findings ground checks conducted september 22 2021 plantations partnership area mdash hpk hl areas mdash managed padasa enam utama primary cooperative credit members kkpa tiga koto village unit cooperative stated according number tax plantations observers partnership scheme frequently used cover many permit holder avoid accusations encroaching forest areas paying taxes added harvesting activities carried variety locations including plantations located protected forests according ground check least two trucks discovered picking transporting carrying crops protected forest area mills padasa enam utama koto kampar unit,False,1,0,0,1,0,0,0,0.03,0.01,0.89,0.01,0.01,0.05
305,1,0.89,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",mighty earth rrr 37 satellite imagery see shows may sept 2021 total 8 5 hectares forest hcs cleared kencana alam permai concession,False,1,0,1,0,0,0,0,0.01,0.89,0.01,0.06,0.01,0.02
306,1,0.74,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",october ran field investigation team documented lowland rainforests illegally logged lands cleared make way plantations drone footage images show scale destruction continues unabated despite forests critical habitat areas sumatran orangutans elephants tigers vital water catchment areas local communities since beginning nia yulided ny reduced standing forests 1 624 1 411 hectares total 213 hectares forest loss small area month august alone 85 hectares forests destroyed,False,1,0,1,0,0,0,0,0.02,0.74,0.02,0.18,0.01,0.04
307,1,0.5,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",end 2021 gar internal monitoring detected indications deforestation inside anugerah langkat makmur concession according analysis around 56 ha potential forest cleared q4 2021 alone along lines march 2022 chainreaction research alm deforestation indicationsin titled chain deforestation driven falls four year low subsequently rapid response 39 may 2022 mighty earth revealed concession handed alm sss alm supplier gar sss,False,2,0,1,0,1,0,0,0.02,0.5,0.02,0.43,0.01,0.04
308,2,0.99,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.0,0.0,0.99,0.0,0.0,0.0
309,2,0.97,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.01,0.0,0.97,0.01,0.0,0.01
310,2,0.95,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.01,0.0,0.95,0.01,0.01,0.02
311,2,0.94,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.02,0.0,0.94,0.01,0.01,0.02
312,2,0.97,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.01,0.0,0.97,0.0,0.0,0.01
313,2,0.95,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.01,0.0,0.95,0.01,0.01,0.02
314,2,0.97,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.01,0.0,0.97,0.0,0.0,0.01
315,2,0.97,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.01,0.0,0.97,0.0,0.0,0.01
316,2,0.98,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.01,0.0,0.98,0.0,0.0,0.01
317,1,0.89,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",mighty earth september 7 november 13 total 17 hectares forest cleared tirta madu sawit jaya concession,False,1,0,1,0,0,0,0,0.01,0.89,0.01,0.06,0.01,0.02
318,0,0.91,"land, communities, rights, local, allegations, principle, village, process, growers, plantation",list allegations mamuang lestari tani teladan agro nusa abadi raised friends earth walhi allegations issues relation governance human right environmental risks impacts,False,1,1,0,0,0,0,0,0.91,0.0,0.02,0.01,0.03,0.03
319,1,0.92,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",jun 2021 rapid response 34 june aug april 2021 614 hectares forest logged cleared within rimbunan hijau lpf 0026 concession,False,1,0,1,0,0,0,0,0.01,0.92,0.01,0.05,0.0,0.01
320,1,0.75,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",ran published investigation problem deforestation beyond outside known concessions occurring within district aceh tamiang priority landscape singkil bengkung trumon region rawa singkil wildlife reserve,False,1,0,1,0,0,0,0,0.01,0.75,0.01,0.2,0.0,0.02
321,1,0.86,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",june ran field investigators found significant fresh land clearing new roads pushed lowland rainforests putra kurnia already planted cleared lands new plantations total concession area controlled putra kurnia 5107ha reduced standing forests 437 hectares 374 hectares since beginning year satellite imagery shows forest clearance throughout april may,False,1,0,1,0,0,0,0,0.01,0.86,0.01,0.09,0.0,0.02
322,1,0.88,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",mighty earth rapid response 39 thatbetween april 2021 march 2022 total approx 340 hectares forest indicative hcs cleared sawit sukses sejati concession anda total 390 hectares forest indicative hcs cleared usaha sawit unggul concession said beaffiliated teguhkarsa wanalestari,False,1,0,1,0,0,0,0,0.01,0.88,0.01,0.07,0.01,0.02
323,4,0.65,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",complaint lodged bybahtera alam sawit watch lembaga adat kenegerian petapahan complaint outlined 7 allegations various topics,False,1,0,0,0,0,1,0,0.22,0.01,0.04,0.02,0.65,0.05
324,1,0.83,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",april 2021 ran since april 2016 standing forests remaining areas referring tegas nusantara management reduced 7 438 acres 6 933 acres ndash ndash meaning almost 500 acres forests destroyed watch early ranapproximately 25 acres forest cleared inside tegas nusantara concession recently illegal logging persisted small areas destroyed months satellite images show destruction continued 2021 10 acres cleared january february 15 acres lost following month ran stated bunin continues advocate rights protect manage forests get part lands back cleared establish plantation,False,1,0,1,0,0,0,0,0.01,0.83,0.01,0.12,0.01,0.03
325,1,0.8,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",may 2022 ran satellite evidence shows cemerlang abadi resumed clearance forests peatland areas since september last year 2021 deforestation persisted least february 2022 24 acres secondary forests cleared make way plantation according significant area land cleared appears secondary young regenerating forests regrowth forests 24 acres secondary forests cleared well 740 acres young regenerating forests aug 2022 ran published another ca social issues conflict,False,1,0,1,0,0,0,0,0.02,0.8,0.02,0.14,0.01,0.03
326,1,0.93,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",mar rapid response 25 jan 11 feb 24 total 221 ha forest cleared 397 hectares prepared clearance medcopapua hijau selaras concession mphs case continued appear series rapid response reports,False,1,0,1,0,0,0,0,0.01,0.93,0.01,0.04,0.0,0.01
327,3,0.55,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",sep 19th 2022 ran published titled carbon bomb scandals big brands driving climate disaster according new investigation exposes consumer goods still buying illegal protected wildlife reserve sumatra leuser ecosystem rawa singkil wildlife reserve among allegations shows receipt ffb came mr mahmudin illegal plantation inside rawa singkil wildlife reserve rwsr delivered runding putra persada mill supplier gar via broker called cv buana indah,False,1,0,0,0,1,0,0,0.05,0.08,0.09,0.55,0.02,0.21
328,1,0.98,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",late sep 2022 crr published titled top ten deforesters clear 8 100 hectares concessions 1h 2022 significant increase versus 2021 sawit rokan semesta cleared 600 ha forest first half 2022 riau sumatra according crr srs owned widjaja family north sumatra family associated sewangi,False,1,0,1,0,0,0,0,0.0,0.98,0.0,0.02,0.0,0.0
329,3,0.7,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",customer line internal monitoring detected indications 160 ha deforestation inside anugerah niaga sawindo concession jan jul ans owned managed anugerah langkat makmur later detected indications recent deforestation peat clearance another alm groupi e sekar arum setyo abadi,False,1,0,0,0,1,0,0,0.02,0.21,0.02,0.7,0.01,0.04
330,3,0.72,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",8 december 2022 ran published titled notorious rainforest destroyer caught taking global market supply chains major brands found tainted conflict ran ffb nia yulided bersaudara carrying deforestation entered bumi sama ganda supply chain ud makmur jaya,False,1,0,0,0,1,0,0,0.03,0.07,0.05,0.72,0.01,0.12
331,2,0.94,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",nov 23rd 2022 gar received grievance customer cash investigation allegations child labour occupational health safety breaches erasakti wira forestama muaro jambi publication video publshied oct 2022,False,1,0,0,1,0,0,0,0.02,0.0,0.94,0.01,0.01,0.02
332,2,0.52,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",ran harita failed respect rights long isun say ldquo rdquo two proposed logging operations customary lands mahakam ulu district east kalimantan indonesia according ran harita controlling shares called bumitama agri limited timber called roda mas bumitama supplier gar,False,1,0,0,1,0,0,0,0.16,0.02,0.52,0.04,0.05,0.2
333,2,0.84,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",letter received milieudefensie sdi alleging gvl accompanied police used violence raided site processing claimed fruits stolen gvl plantation,False,1,0,0,1,0,0,0,0.05,0.01,0.84,0.02,0.03,0.06
334,3,0.99,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",bio inti agrindo posco international deemed non compliant suspended ndpe buyers due various deforestation allegation reports q1 2023 bia entered gar supply chain via mechanism called lsquo minimum requirements supply chain entry suspension due ndp non compliance lsquo reentry protocol developed stakeholder working included mighty earth number hcsa members implemented entry protocol requirements include wide land clearing development moratorium halting planting activities non compliant development areas adopting publishing commitment ndpe level submitting concession maps purpose monitoring publishing declaration total area land cleared ldquo non compliant development area rdquo following gar cut date 31 december 2015 commitment implementing recovery plan compensate non compliant development,False,1,0,0,0,1,0,0,0.0,0.0,0.0,0.99,0.0,0.0
335,2,0.94,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",ran ssnwas identified mill supplied collection point located village called le meudama referring pak mahmudin case related farm inside rawa singkil wildlife reserve showed ffb purchase receipt collected le meudama collection point shows collection point referring pak mahmudin case delivered ssn mill broker named cv mas,False,1,0,0,1,0,0,0,0.01,0.0,0.94,0.01,0.01,0.02
336,2,0.91,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",november 2023 gecko project published article chasing shadows indications link first resources fr several namely ciliandry anky abadi caa fap agri fapa new borneo agri sulaidy among fr gar supply chain published,False,1,0,0,1,0,0,0,0.02,0.01,0.91,0.01,0.01,0.03
337,3,0.95,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",dec 2022 eia published worst deforesters 2022 supplying major international permata sawit mandiri sawit sukses sejati deforesters said gar supply chain thru gar suppliers e bumitama rimba mujur mahkota pasifik agro sikarakara mill link,False,1,0,0,0,1,0,0,0.01,0.02,0.01,0.95,0.0,0.02
338,3,0.92,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",dec 2022 eia published worst deforesters 2022 supplying major international permata sawit mandiri sawit sukses sejati deforesters said gar supply chain thru gar suppliers e bumitama rimba mujur mahkota pasifik agro sikarakara mill link,False,1,0,0,0,1,0,0,0.01,0.03,0.02,0.92,0.0,0.03
339,1,0.72,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",mighty earth rapid response 44 indications 113 ha deforestation kalimantan hamparan sawit dec 31 2023 apr 22 2024,False,1,0,1,0,0,0,0,0.02,0.72,0.02,0.19,0.01,0.03
340,1,0.9,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",mighty earth rapid response 45 june 2023 june 2024 918 ha forest loss clearance preparation prasetya mitra muda concession,False,1,0,1,0,0,0,0,0.01,0.9,0.01,0.06,0.0,0.02
341,5,0.36,"hcv, land, area, forest, npp, new, local, rspos, 2013, conservation",glp yet fulfill commitment allocate plasma land,False,2,1,0,0,0,0,1,0.36,0.06,0.08,0.09,0.07,0.36
342,3,0.92,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",eq indications deforestation inside concession rendi permata raya 2016 2022 gar source rpr deemed non compliant policy however gar sources palmaris raya mitra bumi sumber alam makmur sentosa linked rendi permata raya pr sourced ffb rpr,False,1,0,0,0,1,0,0,0.01,0.05,0.01,0.92,0.0,0.01
343,0,0.41,"land, communities, rights, local, allegations, principle, village, process, growers, plantation",land rights labour rights violations environmental pollution putra lirik domas subsidiary kpn corporation,False,2,1,0,0,0,1,0,0.41,0.02,0.08,0.03,0.37,0.09
344,0,0.72,"land, communities, rights, local, allegations, principle, village, process, growers, plantation",land grabbing following subsidiaries astra agro lestari aal mamuang ii lestari tani telada ltt iii agro nusa abadi ana,False,1,1,0,0,0,0,0,0.72,0.01,0.04,0.02,0.11,0.09
345,3,0.88,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",deforestation value greenworld sdn bhd subsidiary bunga,False,1,0,0,0,1,0,0,0.01,0.06,0.02,0.88,0.0,0.03
346,2,0.52,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",non compliant products yp plantation holdings sdn bhd ypph enter wilmar supply chain suppliers,False,1,0,0,1,0,0,0,0.08,0.06,0.52,0.15,0.04,0.15
347,2,0.54,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",sourcing non compliant ffb aspirasi kristal sdn bhd,False,1,0,0,1,0,0,0,0.08,0.06,0.54,0.14,0.04,0.14
348,4,0.51,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",labour rights violation sime darby plantation berhad’s operation,False,1,0,0,0,0,1,0,0.27,0.02,0.09,0.03,0.51,0.09
349,3,0.87,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",deforestation perkebunan nusantara 1 ptpn 1 tualang sawit subsidiary ptpn 1,False,1,0,0,0,1,0,0,0.01,0.06,0.02,0.87,0.01,0.03
350,3,0.82,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",deforestation medco papua hijau selaras subsidiary capitol,False,1,0,0,0,1,0,0,0.01,0.12,0.02,0.82,0.01,0.03
351,4,0.55,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",involvement labour right issues mopoli raya,False,1,0,0,0,0,1,0,0.22,0.02,0.1,0.03,0.55,0.08
352,3,0.88,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",deforestation aa sawit linked supplier jernih kemboja,False,1,0,0,0,1,0,0,0.01,0.06,0.02,0.88,0.01,0.03
353,4,0.56,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",labour rights violation dewa rencana perangin angin’s drpa operation,False,1,0,0,0,0,1,0,0.23,0.02,0.09,0.03,0.56,0.08
354,0,0.45,"land, communities, rights, local, allegations, principle, village, process, growers, plantation",land rights labour rights violations environmental pollution mitra abadimas sejahtera mas subsidiary chora agro resources,False,2,1,0,0,0,1,0,0.45,0.02,0.08,0.03,0.34,0.1
355,2,0.52,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",non compliant products indo alam enter wilmar’s supply chain supplier teupin lada,False,1,0,0,1,0,0,0,0.08,0.06,0.52,0.15,0.04,0.15
356,3,0.88,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",deforestation pkpp plantation sdn bhd linked supplier lkpp corporation sdn bhd,False,1,0,0,0,1,0,0,0.01,0.06,0.02,0.88,0.0,0.03
357,2,0.51,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",non compliant products amanah saham pahang berhad aspa enter wilmar supply chain suppliers,False,1,0,0,1,0,0,0,0.08,0.06,0.51,0.16,0.04,0.15
358,3,0.85,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",deforestation gerbang benua raya linked supplier abdi budi mulia abm,False,1,0,0,0,1,0,0,0.01,0.08,0.02,0.85,0.01,0.03
359,4,0.55,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",labour right issues sarana prima multi niaga spmn subsidiary tsh,False,1,0,0,0,0,1,0,0.22,0.02,0.11,0.03,0.55,0.09
360,3,0.85,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",deforestation deru semangat sdn bhd linked supplier th plantations berhad thp,False,1,0,0,0,1,0,0,0.01,0.07,0.03,0.85,0.01,0.04
361,0,0.46,"land, communities, rights, local, allegations, principle, village, process, growers, plantation",land conflict artha prigel subsidiary bukit barisan indah prima resulted death two members,False,2,1,0,0,0,1,0,0.46,0.02,0.14,0.03,0.22,0.14
362,4,0.47,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",labour right issues uganda limited venture wilmar international limited indirectly bidco uganda limited 48 stake,False,2,1,0,0,0,1,0,0.26,0.02,0.12,0.03,0.47,0.1
363,3,0.88,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",deforestation pipit mutiara indah subsidiary ql resources bhd,False,1,0,0,0,1,0,0,0.01,0.06,0.02,0.88,0.0,0.02
364,0,0.48,"land, communities, rights, local, allegations, principle, village, process, growers, plantation",allegations land rights labour rights violations concessions area west sumatra,False,2,1,0,0,0,1,0,0.48,0.02,0.09,0.03,0.29,0.1
365,3,0.88,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",deforestation rendi permata raya linked suppliers mitra bumi sumber alam makmur,False,1,0,0,0,1,0,0,0.01,0.06,0.02,0.88,0.0,0.03
366,4,0.55,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",involvement labour right issues sarana prima multi niaga spmn subsidiary tsh,False,1,0,0,0,0,1,0,0.21,0.02,0.11,0.03,0.55,0.09
367,4,0.57,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",involvement labour right issues hamparan masawit bangun persada hmbp subsidiary best,False,1,0,0,0,0,1,0,0.2,0.02,0.1,0.03,0.57,0.08
368,3,0.89,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",deforestation temila agro abadi citra niaga perkasa asia plantation limited felda global venture fgv plantation,False,1,0,0,0,1,0,0,0.01,0.05,0.02,0.89,0.0,0.03
369,0,0.4,"land, communities, rights, local, allegations, principle, village, process, growers, plantation",human rights violation dinant,False,2,1,0,0,0,1,0,0.4,0.02,0.08,0.03,0.38,0.09
370,2,0.5,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",non compliant products alas kusuma enter wilmar’s supply chain suppliers,False,2,0,0,1,1,0,0,0.08,0.07,0.5,0.17,0.04,0.15
371,2,0.51,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",non compliant products enter wilmar supply chain supplier pundi lahan khatulistiwa,False,1,0,0,1,0,0,0,0.08,0.07,0.51,0.16,0.04,0.15
372,3,0.9,"deforestation, gar, linked, chain, jaya, supply, mighty, earth, rapid, response",deforestation hardaya inti plantation hip subsidiary hardaya plantations hpg hardaya plantations hpg central cipta murdaya ccm ’s subsidiary handles plantation business public case released september 2018,False,1,0,0,0,1,0,0,0.01,0.04,0.02,0.9,0.0,0.03
373,2,0.59,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",public case released september 2018,False,1,0,0,1,0,0,0,0.14,0.02,0.59,0.04,0.09,0.12
374,2,0.58,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",public case released september 2018,False,1,0,0,1,0,0,0,0.14,0.02,0.58,0.04,0.09,0.13
375,2,0.58,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",public case released september 2018,False,1,0,0,1,0,0,0,0.14,0.02,0.58,0.04,0.09,0.13
376,4,0.74,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",labour rights violation malaysian grower felda global ventures fgv plantations,False,1,0,0,0,0,1,0,0.14,0.01,0.05,0.02,0.74,0.05
377,1,0.47,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",clearance potential high carbon stock hcs forest mopoli raya leuser ecosystem,False,2,0,1,0,1,0,0,0.07,0.47,0.06,0.25,0.03,0.13
378,2,0.55,"eof, forest, mill, plantation, illegal, gar, plantations, bukit, ffb, supplier",forest clearance involvement land dispute indofood agri resources,False,1,0,0,1,0,0,0,0.08,0.02,0.55,0.06,0.03,0.27
379,1,0.4,"earth, mighty, ha, rapid, concession, response, deforestation, indications, forest, cleared",threats biodiversity leuser ecosystem potential forest clearance impacts biodiversity,False,2,0,1,0,1,0,0,0.08,0.4,0.06,0.26,0.03,0.15
